[10/16/17 10:12:22 INFO] Epoch 1 ; Iteration 1700/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2629 ; Perplexity 263.58	
[10/16/17 10:12:58 INFO] Epoch 1 ; Iteration 1750/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2734 ; Perplexity 256.38	
[10/16/17 10:13:36 INFO] Epoch 1 ; Iteration 1800/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2408 ; Perplexity 265.65	
[10/16/17 10:14:13 INFO] Epoch 1 ; Iteration 1850/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2800 ; Perplexity 251.00	
[10/16/17 10:14:50 INFO] Epoch 1 ; Iteration 1900/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2539 ; Perplexity 246.77	
[10/16/17 10:15:28 INFO] Epoch 1 ; Iteration 1950/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2544 ; Perplexity 245.15	
[10/16/17 10:16:04 INFO] Epoch 1 ; Iteration 2000/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2586 ; Perplexity 237.33	
[10/16/17 10:16:41 INFO] Epoch 1 ; Iteration 2050/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2718 ; Perplexity 242.20	
[10/16/17 10:17:16 INFO] Epoch 1 ; Iteration 2100/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2364 ; Perplexity 241.53	
[10/16/17 10:17:52 INFO] Epoch 1 ; Iteration 2150/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2662 ; Perplexity 236.20	
[10/16/17 10:18:30 INFO] Epoch 1 ; Iteration 2200/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2928 ; Perplexity 237.02	
[10/16/17 10:19:07 INFO] Epoch 1 ; Iteration 2250/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2545 ; Perplexity 227.97	
[10/16/17 10:19:43 INFO] Epoch 1 ; Iteration 2300/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2739 ; Perplexity 227.24	
[10/16/17 10:20:21 INFO] Epoch 1 ; Iteration 2350/9051 ; Optim SGD LR 1.000000 ; Source tokens/s 2640 ; Perplexity 224.32	
